-0.603151,-0.705679
-0.853538,0.463173
0.427693,-0.336377
0.673337,0.198260
0.103652,-0.775083
-0.153235,0.817750
0.793303,-0.058032
-0.779882,0.541156
-0.407994,-0.133846
0.506702,0.351300
0.559803,0.808208
0.331649,-0.840948
-0.337693,-0.281837
0.319148,-0.694857
0.295905,0.182361
0.643439,0.692754
0.476682,0.789901
0.155928,-0.095625
-0.546475,-0.170736
0.054181,-0.050601
0.374926,-0.152517
-0.611361,-0.516626
0.703549,0.166324
-0.329001,0.180392
-0.318438,-0.685562
-0.126854,-0.841757
0.062618,-0.442136
-0.141662,0.165253
0.085011,0.148641
-0.510606,0.546210
0.043982,-0.675932
0.567211,-0.252469
0.490392,0.747264
0.113387,0.374878
0.246465,0.784386
-0.901176,0.428416
0.457490,0.148888
-0.238972,-0.684172
-0.685859,-0.123931
-0.771654,-0.571207
-0.633964,-0.011652
-0.565187,0.451047
-0.863011,-0.075794
-0.002743,0.180971
0.248274,-0.435532
0.928502,-0.261334
-0.688269,0.041889
-0.173725,-0.331186
0.486223,-0.074901
0.128263,0.554721
-0.278619,0.889291
0.870549,0.035521
-0.234641,-0.901105
0.464314,0.131395
0.087243,0.899127
-0.417559,0.224232
-0.176667,0.579698
-0.189727,-0.544103
0.375593,-0.076183
0.592632,0.500316
0.126966,0.689862
0.072808,-0.744771
0.244583,0.794189
-0.855481,0.115131
-0.170290,-0.090122
0.214026,-0.705976
-0.806849,-0.376286
0.525501,0.016484
0.088091,-0.652422
-0.196524,0.640000
-0.177819,-0.182431
-0.682115,-0.031167
-0.895325,0.390693
0.224062,0.349258
0.184882,0.368582
-0.721540,0.678416
-0.691384,-0.680267
-0.056553,0.505186
0.518251,0.146860
0.435890,-0.393658
0.494438,0.700298
-0.495294,-0.702086
0.340298,0.326887
0.115483,0.182165
0.741700,0.433367
-0.175940,0.375061
-0.256358,0.660022
-0.976465,0.022102
0.338437,-0.667849
0.341835,0.318122
-0.166082,-0.714717
-0.176691,-0.647830
0.432142,-0.740801
-0.041488,-0.073419
0.224494,0.299794
-0.209894,-0.660023
-0.518041,-0.468194
0.773344,-0.367043
-0.621819,-0.402595
-0.393653,-0.248340
0.233835,-0.370118
0.773762,-0.427727
-0.037967,0.115598
0.400880,-0.286296
-0.851879,-0.166977
-0.027098,0.106633
0.759603,-0.067602
-0.430149,-0.015903
-0.767808,0.359957
0.324074,-0.285849
0.891763,0.097419
0.347108,-0.730056
0.694823,0.355126
-0.893214,0.077594
-0.068948,0.880549
-0.003854,0.540261
0.689035,-0.602974
0.230049,0.226868
-0.056211,-0.010348
-0.840734,0.513640
-0.126402,0.297824
0.105609,-0.234639
-0.604758,-0.547283
0.035305,-0.909934
0.807844,-0.120937
0.215372,-0.208675
0.146785,-0.095592
0.188351,0.400750
-0.258436,-0.581600
-0.372382,0.685353
0.408052,-0.213116
0.198993,0.381802
0.178342,-0.927409
-0.320375,-0.716049
-0.162048,0.074868
-0.263331,0.873257
0.164933,-0.455488
-0.247679,0.556169
-0.540858,-0.291022
-0.121543,-0.745680
0.045645,0.462286
-0.001763,-0.766004
-0.136964,0.739801
-0.347604,0.490653
-0.722463,-0.375853
0.442250,0.455879
-0.303262,-0.878125
0.739830,0.534689
0.196743,-0.523501
0.407947,-0.638324
0.021012,-0.839733
-0.130755,-0.203698
0.734474,0.184746
-0.109869,-0.219881
-0.352969,0.888368
0.014115,0.510067
0.628169,0.666511
0.000720,0.053323
0.726959,0.278257
0.677470,0.169209
-0.265864,-0.625793
0.291084,-0.526033
-0.049534,0.316843
-0.150497,0.971478
0.477111,-0.232652
0.451631,-0.653644
0.563650,0.186106
0.531101,-0.546218
-0.657850,-0.019660
-0.353149,-0.311080
0.023642,-0.626190
0.543019,-0.298686
0.075319,-0.165897
0.175281,-0.015784
0.063023,0.000000
